cv_id,job_id,score_cosine
CV_0134,JOB_0089,0.6955186128616333
CV_0095,JOB_0015,0.6954877972602844
CV_0041,JOB_0017,0.6952641010284424
CV_0041,JOB_0017,0.6952641010284424
CV_0270,JOB_0011,0.6952016353607178
CV_0272,JOB_0037,0.6951977014541626
CV_0272,JOB_0037,0.6951977014541626
CV_0218,JOB_0009,0.6951888203620911
CV_0233,JOB_0083,0.6950180530548096
CV_0169,JOB_0047,0.69490647315979
CV_0169,JOB_0047,0.69490647315979
CV_0017,JOB_0025,0.6948918700218201
CV_0275,JOB_0073,0.6947665214538574
CV_0275,JOB_0073,0.6947665214538574
CV_0211,JOB_0082,0.6946549415588379
CV_0211,JOB_0082,0.6946549415588379
CV_0290,JOB_0053,0.6945929527282715
CV_0290,JOB_0053,0.6945929527282715
CV_0290,JOB_0053,0.6945929527282715
CV_0290,JOB_0053,0.6945929527282715
CV_0258,JOB_0018,0.6943894624710083
CV_0258,JOB_0018,0.6943894624710083
CV_0109,JOB_0011,0.6942126154899597
CV_0228,JOB_0005,0.6941962242126465
CV_0228,JOB_0005,0.6941962242126465
CV_0194,JOB_0044,0.6941508054733276
CV_0092,JOB_0053,0.6940088868141174
CV_0092,JOB_0053,0.6940088868141174
CV_0234,JOB_0089,0.6936945915222168
CV_0234,JOB_0089,0.6936945915222168
CV_0130,JOB_0070,0.6936310529708862
CV_0130,JOB_0070,0.6936310529708862
CV_0256,JOB_0008,0.6935094594955444
CV_0095,JOB_0060,0.6932808756828308
CV_0095,JOB_0060,0.6932808756828308
CV_0064,JOB_0058,0.6931803226470947
CV_0064,JOB_0058,0.6931803226470947
CV_0123,JOB_0038,0.6929934024810791
CV_0123,JOB_0038,0.6929934024810791
CV_0020,JOB_0033,0.6929692625999451
CV_0222,JOB_0064,0.6928434371948242
CV_0021,JOB_0064,0.6927687525749207
CV_0290,JOB_0049,0.692423403263092
CV_0217,JOB_0081,0.6923460364341736
CV_0295,JOB_0054,0.6923233270645142
CV_0295,JOB_0054,0.6923233270645142
CV_0066,JOB_0042,0.6922651529312134
CV_0165,JOB_0088,0.6921874284744263
CV_0157,JOB_0005,0.6921104192733765
CV_0157,JOB_0005,0.6921104192733765
CV_0138,JOB_0015,0.6917058229446411
CV_0195,JOB_0066,0.6916753053665161
CV_0195,JOB_0066,0.6916753053665161
CV_0195,JOB_0066,0.6916753053665161
CV_0066,JOB_0017,0.691473126411438
CV_0052,JOB_0050,0.691402018070221
CV_0151,JOB_0048,0.6913419365882874
CV_0103,JOB_0064,0.691267728805542
CV_0295,JOB_0071,0.6910610198974609
CV_0206,JOB_0049,0.6910561919212341
CV_0138,JOB_0072,0.6909065246582031
CV_0091,JOB_0010,0.690832257270813
CV_0131,JOB_0015,0.6904479265213013
CV_0060,JOB_0009,0.6903771162033081
CV_0233,JOB_0034,0.6903582811355591
CV_0148,JOB_0003,0.6901237964630127
CV_0001,JOB_0083,0.6901010870933533
CV_0122,JOB_0089,0.6899077892303467
CV_0133,JOB_0059,0.689863383769989
CV_0133,JOB_0059,0.689863383769989
CV_0214,JOB_0070,0.6898308396339417
CV_0205,JOB_0047,0.6898078918457031
CV_0091,JOB_0038,0.6898003220558167
CV_0218,JOB_0050,0.689766526222229
CV_0144,JOB_0070,0.6895239353179932
CV_0044,JOB_0020,0.6893936395645142
CV_0044,JOB_0020,0.6893936395645142
CV_0266,JOB_0071,0.6893617510795593
CV_0266,JOB_0071,0.6893617510795593
CV_0266,JOB_0071,0.6893617510795593
CV_0033,JOB_0049,0.6893267631530762
CV_0108,JOB_0026,0.6892855167388916
CV_0283,JOB_0052,0.6892135143280029
CV_0283,JOB_0052,0.6892135143280029
CV_0128,JOB_0050,0.689095139503479
CV_0290,JOB_0005,0.6890363693237305
CV_0290,JOB_0005,0.6890363693237305
CV_0031,JOB_0039,0.6890081167221069
CV_0060,JOB_0033,0.6889747977256775
CV_0242,JOB_0026,0.6889023184776306
CV_0234,JOB_0055,0.688825249671936
CV_0234,JOB_0055,0.688825249671936
CV_0236,JOB_0042,0.6886877417564392
CV_0040,JOB_0065,0.688636302947998
CV_0131,JOB_0035,0.6886224150657654
CV_0242,JOB_0088,0.6885803937911987
CV_0254,JOB_0064,0.6880409121513367
CV_0254,JOB_0064,0.6880409121513367
CV_0254,JOB_0064,0.6880409121513367
CV_0077,JOB_0038,0.6880111694335938
CV_0089,JOB_0039,0.6880078315734863
CV_0033,JOB_0053,0.68799889087677
CV_0033,JOB_0053,0.68799889087677
CV_0134,JOB_0012,0.6878839731216431
CV_0109,JOB_0007,0.6877738237380981
CV_0239,JOB_0014,0.6877018213272095
CV_0038,JOB_0089,0.6870007514953613
CV_0127,JOB_0052,0.6868459582328796
CV_0172,JOB_0009,0.686735212802887
CV_0205,JOB_0001,0.6867069602012634
CV_0085,JOB_0009,0.6866822242736816
CV_0085,JOB_0009,0.6866822242736816
CV_0266,JOB_0073,0.6865373253822327
CV_0271,JOB_0040,0.6865290403366089
CV_0191,JOB_0043,0.6864537000656128
CV_0252,JOB_0054,0.6864418983459473
CV_0186,JOB_0055,0.686428427696228
CV_0134,JOB_0065,0.6863673329353333
CV_0155,JOB_0070,0.6861249804496765
CV_0145,JOB_0023,0.6861132383346558
CV_0218,JOB_0003,0.685995876789093
CV_0216,JOB_0064,0.6858876943588257
CV_0017,JOB_0003,0.6855673789978027
CV_0017,JOB_0003,0.6855673789978027
CV_0299,JOB_0019,0.6854901909828186
CV_0299,JOB_0019,0.6854901909828186
CV_0299,JOB_0019,0.6854901909828186
CV_0250,JOB_0043,0.6853820085525513
CV_0134,JOB_0024,0.6852383613586426
CV_0104,JOB_0004,0.6850671768188477
CV_0089,JOB_0019,0.6847869157791138
CV_0089,JOB_0019,0.6847869157791138
CV_0266,JOB_0061,0.6847617626190186
CV_0085,JOB_0077,0.6847579479217529
CV_0090,JOB_0018,0.6847550868988037
CV_0067,JOB_0025,0.6846581697463989
CV_0067,JOB_0025,0.6846581697463989
CV_0067,JOB_0025,0.6846581697463989
CV_0067,JOB_0025,0.6846581697463989
CV_0069,JOB_0065,0.6845184564590454
CV_0037,JOB_0032,0.6843633651733398
CV_0202,JOB_0081,0.6841700077056885
CV_0202,JOB_0081,0.6841700077056885
CV_0232,JOB_0049,0.6840596199035645
CV_0295,JOB_0061,0.6838016510009766
CV_0274,JOB_0081,0.6835341453552246
CV_0183,JOB_0052,0.6834811568260193
CV_0011,JOB_0061,0.6834753751754761
CV_0149,JOB_0020,0.6834645867347717
CV_0253,JOB_0052,0.683341383934021
CV_0217,JOB_0033,0.6831775903701782
CV_0217,JOB_0033,0.6831775903701782
CV_0155,JOB_0018,0.6829632520675659
CV_0092,JOB_0005,0.6828629970550537
CV_0092,JOB_0005,0.6828629970550537
CV_0092,JOB_0005,0.6828629970550537
CV_0061,JOB_0064,0.6824036836624146
CV_0077,JOB_0083,0.6822543740272522
CV_0038,JOB_0012,0.6819790005683899
CV_0239,JOB_0015,0.6819427013397217
CV_0029,JOB_0033,0.6817880272865295
CV_0043,JOB_0037,0.681739866733551
CV_0133,JOB_0032,0.6815615296363831
CV_0173,JOB_0017,0.6814913749694824
CV_0194,JOB_0025,0.6814621090888977
CV_0139,JOB_0065,0.6813362836837769
CV_0139,JOB_0065,0.6813362836837769
CV_0139,JOB_0065,0.6813362836837769
CV_0139,JOB_0065,0.6813362836837769
CV_0239,JOB_0086,0.6812399625778198
CV_0232,JOB_0053,0.6811310052871704
CV_0283,JOB_0070,0.6808050274848938
CV_0275,JOB_0021,0.6806321740150452
CV_0285,JOB_0048,0.6803458333015442
CV_0060,JOB_0081,0.6803287267684937
CV_0060,JOB_0081,0.6803287267684937
CV_0031,JOB_0019,0.6802428960800171
CV_0186,JOB_0089,0.6801153421401978
CV_0184,JOB_0026,0.6799630522727966
CV_0145,JOB_0022,0.6798789501190186
CV_0097,JOB_0037,0.6795399188995361
CV_0029,JOB_0078,0.6793197393417358
CV_0029,JOB_0078,0.6793197393417358
CV_0029,JOB_0078,0.6793197393417358
CV_0027,JOB_0053,0.6792572140693665
CV_0044,JOB_0008,0.6792505383491516
CV_0044,JOB_0008,0.6792505383491516
CV_0206,JOB_0005,0.6791002750396729
CV_0109,JOB_0023,0.6790539026260376
CV_0038,JOB_0024,0.678827166557312
CV_0038,JOB_0024,0.678827166557312
CV_0038,JOB_0024,0.678827166557312
CV_0297,JOB_0025,0.6785887479782104
CV_0133,JOB_0041,0.6782617568969727
CV_0186,JOB_0000,0.6780394315719604
CV_0004,JOB_0076,0.677950918674469
CV_0004,JOB_0076,0.677950918674469
CV_0100,JOB_0081,0.6778287887573242
CV_0100,JOB_0081,0.6778287887573242
CV_0100,JOB_0081,0.6778287887573242
CV_0269,JOB_0042,0.6776930093765259
CV_0227,JOB_0039,0.6773489117622375
CV_0154,JOB_0050,0.6770987510681152
CV_0203,JOB_0064,0.6770918965339661
CV_0257,JOB_0077,0.6770190596580505
CV_0274,JOB_0087,0.6767517328262329
CV_0274,JOB_0087,0.6767517328262329
CV_0128,JOB_0077,0.6766389012336731
CV_0234,JOB_0000,0.6766315698623657
CV_0209,JOB_0013,0.6765930652618408
CV_0041,JOB_0018,0.6764847040176392
CV_0090,JOB_0040,0.6764163374900818
CV_0245,JOB_0063,0.6760858297348022
CV_0081,JOB_0064,0.6759462356567383
CV_0245,JOB_0002,0.6759164333343506
CV_0113,JOB_0073,0.6757330894470215
CV_0113,JOB_0073,0.6757330894470215
CV_0133,JOB_0031,0.6753279566764832
CV_0242,JOB_0024,0.6753107905387878
CV_0258,JOB_0040,0.6752665638923645
CV_0250,JOB_0077,0.675230085849762
CV_0250,JOB_0077,0.675230085849762
CV_0069,JOB_0000,0.6752135753631592
CV_0027,JOB_0030,0.6748813390731812
CV_0027,JOB_0030,0.6748813390731812
CV_0031,JOB_0058,0.6748807430267334
CV_0052,JOB_0087,0.6748561859130859
CV_0052,JOB_0087,0.6748561859130859
CV_0052,JOB_0087,0.6748561859130859
CV_0258,JOB_0017,0.6748150587081909
CV_0218,JOB_0033,0.6746081113815308
CV_0218,JOB_0033,0.6746081113815308
CV_0202,JOB_0033,0.6744488477706909
CV_0202,JOB_0033,0.6744488477706909
CV_0199,JOB_0037,0.6743111610412598
CV_0227,JOB_0032,0.6741895079612732
CV_0235,JOB_0044,0.6740702390670776
CV_0235,JOB_0044,0.6740702390670776
CV_0235,JOB_0044,0.6740702390670776
CV_0235,JOB_0044,0.6740702390670776
CV_0235,JOB_0044,0.6740702390670776
CV_0069,JOB_0051,0.6738516092300415
CV_0089,JOB_0074,0.6738512516021729
CV_0075,JOB_0018,0.6737518906593323
CV_0195,JOB_0014,0.6737197637557983
CV_0015,JOB_0032,0.6735689043998718
CV_0162,JOB_0078,0.6735353469848633
CV_0162,JOB_0078,0.6735353469848633
CV_0289,JOB_0049,0.6733237504959106
CV_0285,JOB_0031,0.6732473969459534
CV_0243,JOB_0052,0.6731775999069214
CV_0245,JOB_0016,0.6730828285217285
CV_0243,JOB_0042,0.6730551719665527
CV_0069,JOB_0004,0.6730222702026367
CV_0239,JOB_0035,0.6729191541671753
CV_0165,JOB_0000,0.6727629899978638
CV_0139,JOB_0026,0.6726139783859253
CV_0139,JOB_0026,0.6726139783859253
CV_0038,JOB_0000,0.6724547147750854
CV_0057,JOB_0018,0.6721848249435425
CV_0057,JOB_0018,0.6721848249435425
CV_0266,JOB_0008,0.6720296740531921
CV_0139,JOB_0004,0.6720008254051208
CV_0269,JOB_0067,0.6719900965690613
CV_0232,JOB_0005,0.6718912124633789
CV_0232,JOB_0005,0.6718912124633789
CV_0223,JOB_0033,0.6718657612800598
CV_0223,JOB_0033,0.6718657612800598
CV_0211,JOB_0030,0.6718245148658752
CV_0239,JOB_0075,0.6718224883079529
CV_0272,JOB_0077,0.6717537641525269
CV_0148,JOB_0037,0.6715419292449951
CV_0148,JOB_0037,0.6715419292449951
CV_0148,JOB_0037,0.6715419292449951
CV_0283,JOB_0042,0.6713933348655701
CV_0109,JOB_0027,0.6708381772041321
CV_0040,JOB_0000,0.6708133220672607
CV_0032,JOB_0018,0.6705442667007446
CV_0032,JOB_0018,0.6705442667007446
CV_0266,JOB_0066,0.6705262660980225
CV_0200,JOB_0032,0.670183539390564
CV_0200,JOB_0032,0.670183539390564
CV_0275,JOB_0011,0.6701297163963318
CV_0234,JOB_0047,0.6700218915939331
CV_0217,JOB_0079,0.6696406602859497
CV_0147,JOB_0087,0.6692894697189331
CV_0147,JOB_0087,0.6692894697189331
CV_0020,JOB_0037,0.6689558625221252
CV_0020,JOB_0037,0.6689558625221252
CV_0242,JOB_0055,0.6689292192459106
CV_0057,JOB_0042,0.6685752272605896
CV_0057,JOB_0042,0.6685752272605896
CV_0227,JOB_0031,0.6685700416564941
CV_0225,JOB_0059,0.66843581199646
CV_0217,JOB_0003,0.6684309840202332
CV_0245,JOB_0089,0.6681624054908752
CV_0006,JOB_0026,0.6681087017059326
CV_0037,JOB_0041,0.6680697202682495
CV_0133,JOB_0048,0.6678633689880371
CV_0133,JOB_0048,0.6678633689880371
CV_0287,JOB_0071,0.667813241481781
CV_0040,JOB_0032,0.6677988767623901
CV_0067,JOB_0003,0.6676801443099976
CV_0104,JOB_0063,0.6676639318466187
CV_0017,JOB_0037,0.6676523089408875
CV_0269,JOB_0018,0.6674878001213074
CV_0195,JOB_0075,0.667341947555542
CV_0127,JOB_0067,0.6672641038894653
CV_0165,JOB_0002,0.6671726107597351
CV_0165,JOB_0002,0.6671726107597351
CV_0165,JOB_0002,0.6671726107597351
CV_0133,JOB_0057,0.6671550273895264
CV_0133,JOB_0057,0.6671550273895264
CV_0148,JOB_0087,0.6668923497200012
CV_0148,JOB_0087,0.6668923497200012
CV_0148,JOB_0087,0.6668923497200012
CV_0037,JOB_0058,0.6668773293495178
CV_0037,JOB_0058,0.6668773293495178
CV_0037,JOB_0058,0.6668773293495178
CV_0040,JOB_0057,0.6667779684066772
CV_0214,JOB_0040,0.6665318012237549
CV_0169,JOB_0012,0.6663339138031006
CV_0169,JOB_0012,0.6663339138031006
CV_0169,JOB_0012,0.6663339138031006
CV_0169,JOB_0012,0.6663339138031006
CV_0245,JOB_0012,0.6663059592247009
CV_0147,JOB_0078,0.6659480929374695
CV_0145,JOB_0060,0.6655135154724121
CV_0145,JOB_0060,0.6655135154724121
CV_0142,JOB_0009,0.6651450991630554
CV_0089,JOB_0058,0.6649526357650757
CV_0235,JOB_0009,0.6649116277694702
CV_0235,JOB_0009,0.6649116277694702
CV_0235,JOB_0009,0.6649116277694702
CV_0057,JOB_0052,0.6649062633514404
CV_0236,JOB_0018,0.6647254824638367
CV_0041,JOB_0042,0.6647213101387024
CV_0041,JOB_0042,0.6647213101387024
CV_0041,JOB_0042,0.6647213101387024
CV_0134,JOB_0001,0.664536714553833
CV_0225,JOB_0074,0.6645092964172363
CV_0225,JOB_0074,0.6645092964172363
CV_0219,JOB_0074,0.6644366383552551
CV_0219,JOB_0074,0.6644366383552551
CV_0199,JOB_0033,0.6643569469451904
CV_0067,JOB_0037,0.6642236709594727
CV_0067,JOB_0037,0.6642236709594727
CV_0067,JOB_0037,0.6642236709594727
CV_0067,JOB_0037,0.6642236709594727
CV_0291,JOB_0081,0.6640858054161072
CV_0154,JOB_0009,0.6639544367790222
CV_0266,JOB_0021,0.6638764142990112
CV_0209,JOB_0056,0.6637154221534729
CV_0209,JOB_0056,0.6637154221534729
CV_0148,JOB_0079,0.663714587688446
CV_0174,JOB_0049,0.6635652780532837
CV_0067,JOB_0009,0.6635627746582031
CV_0269,JOB_0052,0.6634155511856079
CV_0274,JOB_0078,0.663322389125824
CV_0172,JOB_0081,0.6631276607513428
CV_0172,JOB_0081,0.6631276607513428
CV_0172,JOB_0081,0.6631276607513428
CV_0009,JOB_0014,0.6628124713897705
CV_0009,JOB_0014,0.6628124713897705
CV_0146,JOB_0031,0.6627522110939026
CV_0165,JOB_0047,0.662742018699646
CV_0203,JOB_0020,0.662429928779602
CV_0104,JOB_0088,0.6622948050498962
CV_0041,JOB_0067,0.662239134311676
CV_0041,JOB_0067,0.662239134311676
CV_0041,JOB_0067,0.662239134311676
CV_0041,JOB_0067,0.662239134311676
CV_0195,JOB_0035,0.6618913412094116
CV_0186,JOB_0001,0.6618714332580566
CV_0006,JOB_0000,0.6618074774742126
CV_0235,JOB_0043,0.6617481708526611
CV_0057,JOB_0067,0.6617056131362915
CV_0145,JOB_0072,0.6616663336753845
CV_0145,JOB_0072,0.6616663336753845
CV_0037,JOB_0073,0.6614909172058105
CV_0089,JOB_0071,0.6613938808441162
CV_0146,JOB_0059,0.6612873673439026
CV_0146,JOB_0059,0.6612873673439026
CV_0295,JOB_0006,0.6611876487731934
CV_0100,JOB_0037,0.6610639691352844
CV_0100,JOB_0037,0.6610639691352844
CV_0199,JOB_0081,0.6610015630722046
CV_0069,JOB_0089,0.6609067320823669
CV_0015,JOB_0039,0.6608290076255798
CV_0040,JOB_0088,0.6608278751373291
CV_0056,JOB_0049,0.66066575050354
CV_0262,JOB_0080,0.6606255769729614
CV_0260,JOB_0068,0.6605016589164734
CV_0260,JOB_0068,0.6605016589164734
CV_0260,JOB_0068,0.6605016589164734
CV_0004,JOB_0065,0.6602833867073059
CV_0281,JOB_0019,0.660274863243103
CV_0200,JOB_0074,0.6598923206329346
CV_0209,JOB_0083,0.659489095211029
CV_0223,JOB_0025,0.6594141721725464
CV_0285,JOB_0074,0.6590893864631653
CV_0285,JOB_0074,0.6590893864631653
CV_0285,JOB_0074,0.6590893864631653
CV_0295,JOB_0020,0.6590132713317871
CV_0165,JOB_0012,0.6589123606681824
CV_0209,JOB_0010,0.6588767766952515
CV_0122,JOB_0001,0.6587989330291748
CV_0168,JOB_0034,0.6587456464767456
CV_0261,JOB_0034,0.6586936116218567
CV_0237,JOB_0050,0.6585022211074829
CV_0280,JOB_0081,0.6583207845687866
CV_0037,JOB_0057,0.6583065986633301
CV_0037,JOB_0057,0.6583065986633301
CV_0219,JOB_0039,0.6582005620002747
CV_0017,JOB_0084,0.658024251461029
CV_0274,JOB_0036,0.657801628112793
CV_0274,JOB_0036,0.657801628112793
CV_0074,JOB_0049,0.6577789187431335
CV_0225,JOB_0019,0.6577655076980591
CV_0032,JOB_0052,0.6577072739601135
CV_0219,JOB_0066,0.6576908230781555
CV_0219,JOB_0066,0.6576908230781555
CV_0067,JOB_0077,0.6572829484939575
CV_0218,JOB_0078,0.6572505235671997
CV_0146,JOB_0048,0.6571906805038452
CV_0203,JOB_0073,0.6571686267852783
CV_0023,JOB_0051,0.6570954322814941
CV_0223,JOB_0044,0.6570475697517395
CV_0223,JOB_0044,0.6570475697517395
CV_0227,JOB_0019,0.6568445563316345
CV_0227,JOB_0019,0.6568445563316345
CV_0038,JOB_0001,0.6567049026489258
CV_0271,JOB_0018,0.6563812494277954
CV_0083,JOB_0068,0.6562682390213013
CV_0285,JOB_0058,0.6562113165855408
CV_0285,JOB_0058,0.6562113165855408
CV_0285,JOB_0058,0.6562113165855408
CV_0174,JOB_0005,0.6557408571243286
CV_0275,JOB_0066,0.6557236909866333
CV_0074,JOB_0030,0.6556286811828613
CV_0009,JOB_0028,0.6554650068283081
CV_0097,JOB_0087,0.6553508639335632
CV_0097,JOB_0087,0.6553508639335632
CV_0076,JOB_0073,0.6553055047988892
CV_0275,JOB_0027,0.6552601456642151
CV_0218,JOB_0087,0.65525221824646
CV_0069,JOB_0076,0.6552078723907471
CV_0069,JOB_0076,0.6552078723907471
CV_0207,JOB_0057,0.6549633145332336
CV_0100,JOB_0077,0.6549097299575806
CV_0100,JOB_0077,0.6549097299575806
CV_0009,JOB_0035,0.6547595262527466
CV_0009,JOB_0035,0.6547595262527466
CV_0009,JOB_0035,0.6547595262527466
CV_0245,JOB_0026,0.6547553539276123
CV_0293,JOB_0040,0.6547126770019531
CV_0279,JOB_0053,0.6546578407287598
CV_0279,JOB_0053,0.6546578407287598
CV_0116,JOB_0074,0.654447078704834
CV_0219,JOB_0023,0.6544280648231506
CV_0146,JOB_0057,0.6540670394897461
CV_0042,JOB_0054,0.6540300250053406
CV_0042,JOB_0054,0.6540300250053406
CV_0227,JOB_0059,0.6537449359893799
CV_0261,JOB_0011,0.6536872386932373
CV_0261,JOB_0011,0.6536872386932373
CV_0133,JOB_0058,0.6536673307418823
CV_0200,JOB_0059,0.6536651253700256
CV_0237,JOB_0081,0.6536425948143005
CV_0203,JOB_0006,0.6535201072692871
CV_0203,JOB_0006,0.6535201072692871
CV_0219,JOB_0027,0.6533972024917603
CV_0227,JOB_0048,0.6532474756240845
CV_0116,JOB_0058,0.6531907916069031
CV_0219,JOB_0022,0.6526809930801392
CV_0219,JOB_0022,0.6526809930801392
CV_0284,JOB_0054,0.6526656150817871
CV_0076,JOB_0062,0.6525514125823975
CV_0006,JOB_0088,0.6524115204811096
CV_0191,JOB_0077,0.6522367000579834
CV_0275,JOB_0023,0.6522135734558105
CV_0275,JOB_0023,0.6522135734558105
CV_0073,JOB_0012,0.6520854234695435
CV_0266,JOB_0085,0.6520647406578064
CV_0125,JOB_0052,0.6520408391952515
CV_0125,JOB_0052,0.6520408391952515
CV_0074,JOB_0005,0.6520180702209473
CV_0037,JOB_0071,0.651854395866394
CV_0056,JOB_0053,0.6518281698226929
CV_0066,JOB_0067,0.6516301035881042
CV_0219,JOB_0058,0.6514557600021362
CV_0154,JOB_0044,0.6514090299606323
CV_0202,JOB_0050,0.6514054536819458
CV_0202,JOB_0050,0.6514054536819458
CV_0050,JOB_0018,0.6513653993606567
CV_0207,JOB_0082,0.6511679887771606
CV_0207,JOB_0082,0.6511679887771606
CV_0207,JOB_0082,0.6511679887771606
CV_0225,JOB_0075,0.650812029838562
CV_0134,JOB_0055,0.6507378816604614
CV_0000,JOB_0071,0.6506612300872803
CV_0043,JOB_0036,0.650581955909729
CV_0043,JOB_0036,0.650581955909729
CV_0083,JOB_0042,0.650528073310852
CV_0243,JOB_0045,0.6503903865814209
CV_0125,JOB_0011,0.6503221988677979
CV_0032,JOB_0017,0.650304913520813
CV_0279,JOB_0013,0.6502393484115601
CV_0279,JOB_0013,0.6502393484115601
CV_0148,JOB_0033,0.6501452326774597
CV_0148,JOB_0033,0.6501452326774597
CV_0006,JOB_0004,0.6499648094177246
CV_0006,JOB_0004,0.6499648094177246
CV_0006,JOB_0004,0.6499648094177246
CV_0016,JOB_0004,0.6499131917953491
CV_0245,JOB_0047,0.649693489074707
CV_0245,JOB_0047,0.649693489074707
CV_0245,JOB_0047,0.649693489074707
CV_0043,JOB_0081,0.6496925354003906
CV_0200,JOB_0048,0.6495363712310791
CV_0200,JOB_0048,0.6495363712310791
CV_0242,JOB_0001,0.6493432521820068
CV_0242,JOB_0001,0.6493432521820068
CV_0242,JOB_0001,0.6493432521820068
CV_0016,JOB_0073,0.6492922306060791
CV_0016,JOB_0073,0.6492922306060791
CV_0020,JOB_0081,0.6492624878883362
CV_0076,JOB_0040,0.6491538882255554
CV_0037,JOB_0006,0.6491022109985352
CV_0040,JOB_0047,0.6491003036499023
CV_0227,JOB_0041,0.6490298509597778
CV_0015,JOB_0074,0.6489665508270264
CV_0015,JOB_0074,0.6489665508270264
CV_0074,JOB_0034,0.6489503383636475
CV_0074,JOB_0034,0.6489503383636475
CV_0016,JOB_0062,0.6485722064971924
CV_0266,JOB_0023,0.6485676169395447
CV_0172,JOB_0078,0.6482229232788086
CV_0172,JOB_0078,0.6482229232788086
CV_0227,JOB_0058,0.6481624841690063
CV_0243,JOB_0040,0.6481578350067139
CV_0215,JOB_0070,0.647894561290741
CV_0225,JOB_0029,0.647851824760437
CV_0225,JOB_0029,0.647851824760437
CV_0004,JOB_0088,0.6476138234138489
CV_0173,JOB_0067,0.6475406885147095
CV_0069,JOB_0024,0.6474074125289917
CV_0225,JOB_0058,0.6472330093383789
CV_0225,JOB_0058,0.6472330093383789
CV_0056,JOB_0030,0.6471940279006958
CV_0284,JOB_0068,0.6470292806625366
CV_0284,JOB_0068,0.6470292806625366
CV_0262,JOB_0073,0.6468639373779297
CV_0262,JOB_0073,0.6468639373779297
CV_0195,JOB_0072,0.6466233730316162
CV_0195,JOB_0072,0.6466233730316162
CV_0260,JOB_0077,0.6465743780136108
CV_0260,JOB_0077,0.6465743780136108
CV_0261,JOB_0029,0.6462006568908691
CV_0261,JOB_0029,0.6462006568908691
CV_0261,JOB_0029,0.6462006568908691
CV_0202,JOB_0025,0.6460768580436707
CV_0225,JOB_0060,0.6460095047950745
CV_0243,JOB_0046,0.6459041237831116
CV_0245,JOB_0000,0.6457647085189819
CV_0069,JOB_0002,0.6457250118255615
CV_0264,JOB_0080,0.645717442035675
CV_0172,JOB_0036,0.6456794738769531
CV_0209,JOB_0053,0.6456612348556519
CV_0029,JOB_0081,0.6455934643745422
CV_0029,JOB_0081,0.6455934643745422
CV_0109,JOB_0014,0.6455094814300537
CV_0009,JOB_0054,0.6454890370368958
CV_0109,JOB_0022,0.6452646255493164
CV_0069,JOB_0012,0.6452493667602539
CV_0225,JOB_0032,0.6451240181922913
CV_0219,JOB_0019,0.6449445486068726
CV_0281,JOB_0074,0.6446640491485596
CV_0281,JOB_0074,0.6446640491485596
CV_0245,JOB_0051,0.6445367336273193
CV_0245,JOB_0051,0.6445367336273193
CV_0245,JOB_0051,0.6445367336273193
CV_0093,JOB_0017,0.6445221304893494
CV_0279,JOB_0056,0.6444940567016602
CV_0042,JOB_0062,0.6442801356315613
CV_0065,JOB_0073,0.6442492008209229
CV_0065,JOB_0073,0.6442492008209229
CV_0065,JOB_0073,0.6442492008209229
CV_0023,JOB_0068,0.6442419290542603
CV_0109,JOB_0028,0.6442139744758606
CV_0052,JOB_0003,0.6440857648849487
CV_0154,JOB_0079,0.6439964771270752
CV_0208,JOB_0064,0.6436018943786621
CV_0042,JOB_0071,0.6434910297393799
CV_0113,JOB_0054,0.6434752941131592
CV_0025,JOB_0032,0.6434592008590698
CV_0056,JOB_0005,0.6431268453598022
CV_0056,JOB_0005,0.6431268453598022
CV_0261,JOB_0039,0.6431187391281128
CV_0279,JOB_0010,0.6430816650390625
CV_0279,JOB_0010,0.6430816650390625
CV_0109,JOB_0075,0.6429732441902161
CV_0293,JOB_0007,0.6429706811904907
CV_0293,JOB_0007,0.6429706811904907
CV_0000,JOB_0073,0.6429692506790161
CV_0000,JOB_0073,0.6429692506790161
CV_0065,JOB_0080,0.6428911685943604
CV_0109,JOB_0086,0.6427507400512695
CV_0252,JOB_0008,0.6424311399459839
CV_0252,JOB_0008,0.6424311399459839
CV_0225,JOB_0086,0.6423957347869873
CV_0225,JOB_0086,0.6423957347869873
CV_0243,JOB_0018,0.642195463180542
CV_0009,JOB_0015,0.6421341896057129
CV_0184,JOB_0055,0.6417769193649292
CV_0184,JOB_0055,0.6417769193649292
CV_0184,JOB_0055,0.6417769193649292
CV_0184,JOB_0055,0.6417769193649292
CV_0026,JOB_0052,0.6415504217147827
CV_0100,JOB_0087,0.6412397027015686
CV_0100,JOB_0087,0.6412397027015686
CV_0100,JOB_0087,0.6412397027015686
CV_0218,JOB_0036,0.6412280797958374
CV_0218,JOB_0036,0.6412280797958374
CV_0218,JOB_0036,0.6412280797958374
CV_0263,JOB_0059,0.6411402821540833
CV_0225,JOB_0014,0.6411371231079102
CV_0212,JOB_0058,0.641022801399231
CV_0212,JOB_0058,0.641022801399231
CV_0139,JOB_0047,0.6409412622451782
CV_0139,JOB_0047,0.6409412622451782
CV_0139,JOB_0047,0.6409412622451782
CV_0110,JOB_0008,0.6409198045730591
CV_0069,JOB_0016,0.6408489942550659
CV_0074,JOB_0056,0.6407790184020996
CV_0068,JOB_0039,0.6406556367874146
CV_0212,JOB_0071,0.6406536102294922
CV_0283,JOB_0069,0.6406347751617432
